model,task,condition,version,nsample,system_type,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,average,notes,file
Qwen3_235B_A22B_Instruct,cpr,"default=5, group_ext=100, payoff=0",0,20,blinded,0.1454778042094949,0.03002104172351736,0.009899891178457057,0.05187170853377518,0.0,0.7622491925628322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.016681912495918,only 1/20 valid samples,output/default_exp/Qwen3_235B_A22B_Instruct-cpr-default=5-group_ext=100-payoff=0-v0-n20-blinded.json
Qwen3_235B_A22B_Instruct,cpr,"group_ext=0, payoff=20",0,20,blinded,0.7373671002995655,0.007342731400356765,0.046407491400361905,0.2079839469908097,0.0,0.0004694051138401408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7264565807427104,only 1/20 valid samples,output/default_exp/Qwen3_235B_A22B_Instruct-cpr-group_ext=0-payoff=20-v0-n20-blinded.json
Qwen3_235B_A22B_Instruct,cpr,"group_ext=100, payoff=0",0,20,blinded,0.8556385909860842,0.041289082752874955,0.014953914797153375,0.07958679004730912,0.0,0.006846401083227017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34418928790524417,only 1/20 valid samples,output/default_exp/Qwen3_235B_A22B_Instruct-cpr-group_ext=100-payoff=0-v0-n20-blinded.json
Qwen3_235B_A22B_Instruct,cpr,"no default, no group extraction",0,20,blinded,0.017420518812545863,0.7068183652443147,0.05623412356776595,0.20569587717607568,0.0,0.0,0.0,0.0,0.005655614415155563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4816191592293182,only 1/20 valid samples,output/default_exp/Qwen3_235B_A22B_Instruct-cpr-v0-n20-blinded.json
gpt_5.1,cpr,default=29,0,20,blinded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011949836103202337,0.024126594028850278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01638919454026192,0.011183352651414008,0.037918953812254214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8496207615449638,0.0,26.253684828367938,only 5/20 valid samples,output/default_exp/gpt_5.1-cpr-default=29-v0-n20-blinded.json
gpt_5.1,cpr,"default=29, group_ext=0, payoff=20",0,20,blinded,0.0037974997343322306,1.806182518538529e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021767536156765474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935035874062074,0.002438022143221003,28.889116268133183,only 5/20 valid samples,output/default_exp/gpt_5.1-cpr-default=29-group_ext=0-payoff=20-v0-n20-blinded.json
gpt_5.1,cpr,"default=29, group_ext=100, payoff=0",0,20,blinded,0.8523258644434609,0.004661536933836056,0.0,0.0,0.0,0.0015306303807334062,0.0,0.0,0.0,0.0,0.001196303986992775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13736312127477684,0.0030418674250618253,4.0990642684278145,only 5/20 valid samples,output/default_exp/gpt_5.1-cpr-default=29-group_ext=100-payoff=0-v0-n20-blinded.json
gpt_5.1,cpr,default=5,0,20,blinded,0.02842693574191813,0.0,0.0,0.0,0.001771564619697628,0.941562220559625,0.0,0.0,0.0,0.0,0.024910681485278037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028135340672860117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.020274857475417,only 5/20 valid samples,output/default_exp/gpt_5.1-cpr-default=5-v0-n20-blinded.json
gpt_5.1,cpr,"default=5, group_ext=0, payoff=20",0,20,blinded,0.3613663101372232,0.0,0.0,0.0,0.0,0.631848824473466,0.0,0.0,0.0,0.0,0.0010816423170676285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029991920387979353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026256178934656745,3.3088129231179355,only 5/20 valid samples,output/default_exp/gpt_5.1-cpr-default=5-group_ext=0-payoff=20-v0-n20-blinded.json
gpt_5.1,cpr,"default=5, group_ext=100, payoff=0",0,20,blinded,0.9991523423478942,1.2169380964460392e-05,1.9488376462712473e-06,1.1185899714445764e-06,0.0,0.0008285934882801459,0.0,0.0,0.0,0.0,4.636613491356874e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.970003410045289e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004226696409305725,only 5/20 valid samples,output/default_exp/gpt_5.1-cpr-default=5-group_ext=100-payoff=0-v0-n20-blinded.json
gpt_5.1,cpr,"group_ext=0, payoff=20",0,20,blinded,0.1338170726142381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02214159051933226,0.0,0.0,0.0,0.0,0.0005196487282568116,0.0,0.0,0.0,0.0,0.7529602604544492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08962223727986934,17.97708296360224,only 5/20 valid samples,output/default_exp/gpt_5.1-cpr-group_ext=0-payoff=20-v0-n20-blinded.json
gpt_5.1,cpr,"group_ext=100, payoff=0",0,20,blinded,0.5846300806284789,0.0007885329667345224,0.0005172861570431648,0.0,0.0,0.3645236435297001,0.0,0.0,0.0,0.0,0.04852493826754706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.309690705604792,only 5/20 valid samples,output/default_exp/gpt_5.1-cpr-group_ext=100-payoff=0-v0-n20-blinded.json
gpt_5.1,cpr,"no default, no group extraction",0,20,blinded,0.0006922444092602859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900856242759545,0.0,0.0,0.0,0.0,0.000892426675351387,0.0,0.0,0.0,0.0,0.09426048387503974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002982616205328314,10.996636991386366,only 5/20 valid samples,output/default_exp/gpt_5.1-cpr-v0-n20-blinded.json
gpt_5.4,cpr,default=29,0,20,blinded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09935771825447105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8633601103736315,0.14400789154906812,31.344834312396777,only 5/20 valid samples,output/default_exp/gpt_5.4-cpr-default=29-v0-n20-blinded.json
gpt_5.4,cpr,"default=29, group_ext=0, payoff=20",0,20,blinded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7580063773381713,0.2383325443337549,29.132161272819616,only 5/20 valid samples,output/default_exp/gpt_5.4-cpr-default=29-group_ext=0-payoff=20-v0-n20-blinded.json
gpt_5.4,cpr,"default=29, group_ext=100, payoff=0",0,20,blinded,0.7242574737814066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05656871447782613,0.22622346761651527,8.427196748352415,only 5/20 valid samples,output/default_exp/gpt_5.4-cpr-default=29-group_ext=100-payoff=0-v0-n20-blinded.json
gpt_5.4,cpr,default=5,0,20,blinded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5273525072271307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46902734278724206,24.617870428159875,only 5/20 valid samples,output/default_exp/gpt_5.4-cpr-default=5-v0-n20-blinded.json
gpt_5.4,cpr,"default=5, group_ext=0, payoff=20",0,20,blinded,0.0,0.0,0.0,0.0,0.0,0.07254096655309085,0.0,0.0,0.0,0.0,0.016834158272696888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020843168122950898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9584450209238273,29.70126040566626,only 5/20 valid samples,output/default_exp/gpt_5.4-cpr-default=5-group_ext=0-payoff=20-v0-n20-blinded.json
gpt_5.4,cpr,"default=5, group_ext=100, payoff=0",0,20,blinded,0.047421329288529976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9871466717664493,29.61440015299348,only 5/20 valid samples,output/default_exp/gpt_5.4-cpr-default=5-group_ext=100-payoff=0-v0-n20-blinded.json
gpt_5.4,cpr,"group_ext=0, payoff=20",0,20,blinded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07442457703682046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9663545222211223,30.479127207370077,only 5/20 valid samples,output/default_exp/gpt_5.4-cpr-group_ext=0-payoff=20-v0-n20-blinded.json
gpt_5.4,cpr,"group_ext=100, payoff=0",0,20,blinded,0.997484980266585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,only 5/20 valid samples,output/default_exp/gpt_5.4-cpr-group_ext=100-payoff=0-v0-n20-blinded.json
gpt_5.4,cpr,"no default, no group extraction",0,20,blinded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16234110664574503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7748844369005881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19520781722410321,22.977334321192306,only 5/20 valid samples,output/default_exp/gpt_5.4-cpr-v0-n20-blinded.json
gpt_5.4_mini,cpr,default=29,0,20,blinded,0.024769234712630993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709162046229377,0.0,28.156569934065192,only 5/20 valid samples,output/default_exp/gpt_5.4_mini-cpr-default=29-v0-n20-blinded.json
gpt_5.4_mini,cpr,"default=29, group_ext=0, payoff=20",0,20,blinded,0.11519675045044123,0.007364281874259535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121416481695231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8511952514928248,0.0,24.93485953855664,only 5/20 valid samples,output/default_exp/gpt_5.4_mini-cpr-default=29-group_ext=0-payoff=20-v0-n20-blinded.json
gpt_5.4_mini,cpr,"default=29, group_ext=100, payoff=0",0,20,blinded,0.2762604260788706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10163053116367946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5848433265983936,0.017660738175275935,19.52288923988528,only 5/20 valid samples,output/default_exp/gpt_5.4_mini-cpr-default=29-group_ext=100-payoff=0-v0-n20-blinded.json
gpt_5.4_mini,cpr,default=5,0,20,blinded,0.03404888637412292,0.0,0.0,0.0,0.0,0.9614005983211064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.807002991605532,only 5/20 valid samples,output/default_exp/gpt_5.4_mini-cpr-default=5-v0-n20-blinded.json
gpt_5.4_mini,cpr,"default=5, group_ext=0, payoff=20",0,20,blinded,0.2689888347245604,0.0,0.0,0.0,0.0,0.721665872586058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6083293629302897,only 5/20 valid samples,output/default_exp/gpt_5.4_mini-cpr-default=5-group_ext=0-payoff=20-v0-n20-blinded.json
gpt_5.4_mini,cpr,"default=5, group_ext=100, payoff=0",0,20,blinded,0.2665104453464751,0.0,0.0,0.0,0.0,0.7244505006798508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6222525033992543,only 5/20 valid samples,output/default_exp/gpt_5.4_mini-cpr-default=5-group_ext=100-payoff=0-v0-n20-blinded.json
gpt_5.4_mini,cpr,"group_ext=0, payoff=20",0,20,blinded,0.7834023984603762,0.0,0.0,0.0,0.0,0.024892240322475633,0.0,0.0,0.0,0.0,0.0868824557050005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03900330877169534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1403663229451863,5.984341622451879,only 5/20 valid samples,output/default_exp/gpt_5.4_mini-cpr-group_ext=0-payoff=20-v0-n20-blinded.json
gpt_5.4_mini,cpr,"group_ext=100, payoff=0",0,20,blinded,0.8767758119738709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010500468022729467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10864221858167766,3.3642712376776243,only 5/20 valid samples,output/default_exp/gpt_5.4_mini-cpr-group_ext=100-payoff=0-v0-n20-blinded.json
gpt_5.4_mini,cpr,"no default, no group extraction",0,20,blinded,0.27902696785943054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060573957150265305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1253629296685479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7112083921103481,24.449249928184052,only 5/20 valid samples,output/default_exp/gpt_5.4_mini-cpr-v0-n20-blinded.json
gpt_5.4_nano,cpr,default=29,0,20,blinded,0.0634855885616048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04410516659878552,0.0,0.0,0.0,0.0,0.04052476783010859,0.0,0.0,0.0,0.5788459782081238,0.22667934469665152,25.48213623666356,only 5/20 valid samples,output/default_exp/gpt_5.4_nano-cpr-default=29-v0-n20-blinded.json
gpt_5.4_nano,cpr,"default=29, group_ext=0, payoff=20",0,20,blinded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07825863902098477,0.0,0.0,0.0,0.0,0.12270383195265362,0.0,0.0,0.0,0.0,0.1556358727332265,0.0,0.0,0.0,0.2884235981307647,0.14180816318626308,20.137382284078573,only 5/20 valid samples,output/default_exp/gpt_5.4_nano-cpr-default=29-group_ext=0-payoff=20-v0-n20-blinded.json
gpt_5.4_nano,cpr,"default=29, group_ext=100, payoff=0",0,20,blinded,0.24639435760583422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11724104649363858,0.0,0.0,0.0,0.0,0.12114723256215579,0.0,0.0,0.0,0.0,0.11002297634775736,0.0,0.0,0.0,0.0,0.13362258738308025,0.0,0.0,0.0,0.11379317354486322,0.0,11.830645197701909,only 5/20 valid samples,output/default_exp/gpt_5.4_nano-cpr-default=29-group_ext=100-payoff=0-v0-n20-blinded.json
gpt_5.4_nano,cpr,default=5,0,20,blinded,0.0,0.0,0.0,0.0,0.0,0.603667262654485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07507199720868404,0.0,0.0,0.0,0.0,0.07120042520807703,0.0,0.0,0.0,0.0,0.06418605295647797,0.0,0.0,0.0,0.0,0.12260390465962252,10.851193239264852,only 5/20 valid samples,output/default_exp/gpt_5.4_nano-cpr-default=5-v0-n20-blinded.json
gpt_5.4_nano,cpr,"default=5, group_ext=0, payoff=20",0,20,blinded,0.0,0.0,0.0,0.0,0.0,0.26661804256991084,0.0,0.0,0.0,0.0,0.1330447702603256,0.0,0.0,0.0,0.0,0.27544627526740106,0.0,0.0,0.0,0.0,0.07641064637147559,0.0,0.0,0.0,0.0,0.16877387583098064,0.0,0.0,0.0,0.0,0.0,12.542791867667853,only 5/20 valid samples,output/default_exp/gpt_5.4_nano-cpr-default=5-group_ext=0-payoff=20-v0-n20-blinded.json
gpt_5.4_nano,cpr,"default=5, group_ext=100, payoff=0",0,20,blinded,0.0,0.0,0.0,0.0,0.0,0.4706743762084658,0.0,0.0,0.0,0.0,0.14147258804725685,0.0,0.0,0.0,0.0,0.12108026065250713,0.0,0.0,0.0,0.0,0.05055857005400061,0.0,0.0,0.0,0.0,0.11912329449106193,0.0,0.0,0.0,0.0,0.0,9.573555434659065,only 5/20 valid samples,output/default_exp/gpt_5.4_nano-cpr-default=5-group_ext=100-payoff=0-v0-n20-blinded.json
gpt_5.4_nano,cpr,"group_ext=0, payoff=20",0,20,blinded,0.028930018273886814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22329537750429482,0.0,0.0,0.0,0.0,0.43306522344390974,0.0,0.0,0.05215271961835439,0.0,0.1552660701203335,0.0,0.0,0.0,0.0,0.09595690029194175,0.0,0.0,0.0,0.0,0.0,15.171924989537187,only 5/20 valid samples,output/default_exp/gpt_5.4_nano-cpr-group_ext=0-payoff=20-v0-n20-blinded.json
gpt_5.4_nano,cpr,"group_ext=100, payoff=0",0,20,blinded,0.4628803608613522,0.0,0.0,0.0,0.0,0.0317936941927608,0.0,0.0,0.0,0.0,0.30199284904032225,0.0,0.0,0.0,0.0,0.06270998100762781,0.0,0.0,0.0,0.0,0.08098166844098263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0749637441039112,7.988092368418433,only 5/20 valid samples,output/default_exp/gpt_5.4_nano-cpr-group_ext=100-payoff=0-v0-n20-blinded.json
gpt_5.4_nano,cpr,"no default, no group extraction",0,20,blinded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0774035573610092,0.0,0.0,0.0,0.0,0.44231961288149535,0.0,0.0,0.0,0.0,0.2682803936025256,0.0,0.0,0.0,0.0,0.07877625019820923,0.0,0.0,0.0,0.0,0.09652754281300385,17.639670178228382,only 5/20 valid samples,output/default_exp/gpt_5.4_nano-cpr-v0-n20-blinded.json
